"file","lhs","op","rhs","beta","beta.std","se","z","pval","level"
"BOLD3TRfilt_02","X3","~","X7",0.255907131375868,0.291854465289118,0.034105681718368,8.55735615253621,0,"group"
"BOLD3TRfilt_02","X2","~","X8",0.220185771756507,0.294450747632062,0.0463015521742098,6.35941418387423,2.02524663706072e-10,"group"
"BOLD3TRfilt_03","X1","~","X1lag",0.338957618400008,0.340309249044324,0.0370728742085273,9.17946763798657,0,"group"
"BOLD3TRfilt_03","X2","~","X2lag",0.233857209086508,0.238016633180306,0.0364499435608203,6.52995889508448,6.57878196363981e-11,"group"
"BOLD3TRfilt_03","X3","~","X3lag",0.264375413904442,0.262953443404523,0.0303302683917927,8.6696708386424,0,"group"
"BOLD3TRfilt_03","X4","~","X4lag",0.131755830293111,0.1305707431244,0.0406112305695848,3.2151388001079,0.00130381462775064,"group"
"BOLD3TRfilt_03","X5","~","X5lag",0.200070780691542,0.200225158485481,0.0395091494468484,5.06781748756306,4.02402962063064e-07,"group"
"BOLD3TRfilt_03","X6","~","X6lag",0.00828644653025479,0.0082830111757314,0.0335700820796331,0.246737888697528,0.805111081974831,"group"
"BOLD3TRfilt_03","X7","~","X7lag",0.246131178606305,0.244119693017213,0.0377675752375731,6.46373751774115,1.02148067782082e-10,"group"
"BOLD3TRfilt_03","X8","~","X8lag",0.256452456175932,0.259988117454656,0.0448991471269262,5.79049122513822,7.01808655634295e-09,"group"
"BOLD3TRfilt_03","X9","~","X9lag",0.192578314215441,0.191543969495125,0.0318288491550042,6.01793575891856,1.76655268191439e-09,"group"
"BOLD3TRfilt_03","X10","~","X10lag",0.260538344755927,0.259907949728779,0.040969128492373,6.34399508344838,2.23882024030786e-10,"group"
"BOLD3TRfilt_03","X8","~","X9",0.915155013428044,0.713880443389463,0.0283881433603473,25.1471339399608,0,"group"
"BOLD3TRfilt_03","X6","~","X10",0.334961049221327,0.355098102631504,0.0305100290576766,11.6387336754161,0,"group"
"BOLD3TRfilt_03","X3","~","X2",0.497789746830183,0.538815793064891,0.0281477555101001,19.1424070338948,0,"group"
"BOLD3TRfilt_03","X5","~","X4",0.325974364577222,0.366985936634187,0.0425717895275077,8.62040193065081,0,"group"
"BOLD3TRfilt_03","X9","~","X6",0.348298754649505,0.366713814180272,0.0397095417339325,9.23490421111832,0,"group"
"BOLD3TRfilt_03","X2","~","X9",0.0129144085002487,0.0124299482179153,0.0564790404473834,0.220080725866707,0.825808285350049,"group"
"BOLD3TRfilt_03","X4","~","X6",0.272691681453594,0.303533974081284,0.0462860208474221,6.55778933950399,5.46112044474967e-11,"group"
"BOLD3TRfilt_03","X7","~","X4",0.344994485367714,0.385511824733783,0.0365804154944671,10.538749205626,0,"group"
"BOLD3TRfilt_03","X1","~","X8",0.189700701779337,0.311215941807728,0.0379347981270181,8.20396989502027,2.22044604925031e-16,"group"
"BOLD3TRfilt_03","X10","~","X7",0.248582435188657,0.188519129592305,0.0378222916868211,4.98433916044259,6.21739388639853e-07,"group"
"BOLD3TRfilt_03","X4","~","X2",0.145778987718817,0.160125389797365,0.0435096823945167,3.68022428537755,0.000233028900215038,"group"
"BOLD3TRfilt_03","X3","~","X7",0.228178827241367,0.20122359004523,0.0320524708449156,6.27794315823078,3.43081341114271e-10,"group"
"BOLD3TRfilt_03","X2","~","X8",0.415344599695753,0.512474837561415,0.0463611144460127,11.0539801228935,0,"group"
"BOLD3TRfilt_03","X6","~","X10lag",0.298324135290626,0.315493450313625,0.0347485053523121,9.07933872593551,0,"ind"
"BOLD3TRfilt_03","X10","~","X2",0.495347638842493,0.461090214275714,0.0360833812008566,12.778464737245,0,"ind"
"BOLD3TRfilt_03","X6","~","X5lag",0.279555802220088,0.223255464269742,0.0281548574860671,7.92955405227049,2.22044604925031e-15,"ind"
"BOLD3TRfilt_03","X8","~","X9lag",-0.39231302659617,-0.304385985700325,0.0446775875865485,-6.81294586711234,9.56190682188662e-12,"ind"
"BOLD3TRfilt_03","X9","~","X4",0.310718803203645,0.293905332544515,0.0375127932545079,7.83480266453354,4.66293670342566e-15,"ind"
"BOLD3TRfilt_03","X6","~","X2",0.183893121026123,0.181466028823516,0.0307738480002321,5.89676106875381,3.70706043639757e-09,"ind"
"BOLD3TRfilt_03","X5","~","X10",0.165028336398895,0.219237054112506,0.0392570226000161,5.58465822398909,2.34160248968607e-08,"ind"
"BOLD3TRfilt_03","X4","~","X5lag",0.246183114707501,0.218840282609527,0.0426411349058123,5.13214019966663,2.86465982712869e-07,"ind"
"BOLD3TRfilt_03","X10","~","X2lag",-0.225273085032646,-0.213423216050679,0.0431531453004153,-4.9457163450059,7.58643615261789e-07,"ind"
"BOLD3TRfilt_03","X6","~","X1",0.155063894096073,0.115083117563939,0.0267725379636333,4.29855091513039,1.71918411151495e-05,"ind"
"BOLD3TRfilt_04","X1","~","X1lag",0.466392088025271,0.463366487668083,0.0326390798080079,14.1966774306669,0,"group"
"BOLD3TRfilt_04","X2","~","X2lag",0.135464351270743,0.134729998478772,0.030552628389143,4.40976785246564,1.03481491993129e-05,"group"
"BOLD3TRfilt_04","X3","~","X3lag",0.213474983505334,0.211093111898285,0.0286145763971077,7.37711818510868,1.61648472385423e-13,"group"
"BOLD3TRfilt_04","X4","~","X4lag",0.330018675102801,0.322580893546159,0.0294106683035351,10.9681592480979,0,"group"
"BOLD3TRfilt_04","X5","~","X5lag",0.199674947063173,0.196973960700918,0.0279490976223723,7.04759643271085,1.82032167117541e-12,"group"
"BOLD3TRfilt_04","X6","~","X6lag",-0.252267535237452,-0.252347550610833,0.0404423318918071,-6.23968843552156,4.38443281680634e-10,"group"
"BOLD3TRfilt_04","X7","~","X7lag",0.326115813128755,0.323714914548493,0.0325953702256977,9.93131577604483,0,"group"
"BOLD3TRfilt_04","X8","~","X8lag",-0.0938921958246799,-0.0930441373526508,0.0238391730478921,-3.90299349586197,9.5010256799144e-05,"group"
"BOLD3TRfilt_04","X9","~","X9lag",0.323480820504554,0.320889915717862,0.0428545075901829,7.48789179393982,6.99440505513849e-14,"group"
"BOLD3TRfilt_04","X10","~","X10lag",0.097104664194648,0.0963167159313909,0.0404214001152919,2.38281493606534,0.0171808290051196,"group"
"BOLD3TRfilt_04","X8","~","X9",1.17787896939015,0.925798811206222,0.0129626118887008,71.4206997135524,0,"group"
"BOLD3TRfilt_04","X6","~","X10",1.21358447952842,0.746488029797229,0.0339960713440375,21.9580675144146,0,"group"
"BOLD3TRfilt_04","X3","~","X2",0.393140613786279,0.516253584250544,0.0298184904817863,17.3132031806198,0,"group"
"BOLD3TRfilt_04","X5","~","X4",0.663741626146684,0.721929260149454,0.0215810621944059,33.451979964943,0,"group"
"BOLD3TRfilt_04","X9","~","X6",0.907336756749036,1.07501389576966,0.0750145956385976,14.3307297282361,0,"group"
"BOLD3TRfilt_04","X2","~","X9",0.440510352120895,0.468921079273889,0.0608929066029277,7.70075047216326,1.35447209004269e-14,"group"
"BOLD3TRfilt_04","X4","~","X6",0.152942798839177,0.19704723957043,0.043453223279915,4.53469788192925,5.76859970791155e-06,"group"
"BOLD3TRfilt_04","X7","~","X4",0.388551217863333,0.475469744543634,0.0325789394510087,14.5943898897824,0,"group"
"BOLD3TRfilt_04","X1","~","X8",0.189771254402491,0.319502868014925,0.0350742465240385,9.10932948469615,0,"group"
"BOLD3TRfilt_04","X10","~","X7",0.327532461207316,0.33774239619986,0.0337391325940091,10.0104054322912,0,"group"
"BOLD3TRfilt_04","X4","~","X2",0.383340752473149,0.391594968024992,0.0426908788408557,9.17280174729575,0,"group"
"BOLD3TRfilt_04","X3","~","X7",0.257102474332654,0.270081415478063,0.0326399083810657,8.27457639662788,2.22044604925031e-16,"group"
"BOLD3TRfilt_04","X2","~","X8",0.325514044766804,0.440856671566019,0.0586036157694365,7.52268722292625,5.37347943918576e-14,"group"
"BOLD3TRfilt_04","X10","~","X6lag",0.256445138306746,0.417041587773842,0.0402454260537859,10.3624592572703,0,"ind"
"BOLD3TRfilt_04","X9","~","X2",-0.58993151824343,-0.554189078535413,0.104239141602466,-5.31651613794852,1.05772845593322e-07,"ind"
"BOLD3TRfilt_05","X1","~","X1lag",0.215091475092628,0.216977938984489,0.0408565334667464,5.31072806656712,1.0918814918881e-07,"group"
"BOLD3TRfilt_05","X2","~","X2lag",0.34760633848273,0.343032824438174,0.028939837417255,11.853308624106,0,"group"
"BOLD3TRfilt_05","X3","~","X3lag",0.104265624498869,0.103954987130713,0.03272317004117,3.1768006278097,0.00148909366136407,"group"
"BOLD3TRfilt_05","X4","~","X4lag",0.181239172209686,0.183091892256193,0.0372448853346928,4.91589356795917,8.83784054606096e-07,"group"
"BOLD3TRfilt_05","X5","~","X5lag",0.354140893531827,0.354272162695476,0.028857250297265,12.2767124048909,0,"group"
"BOLD3TRfilt_05","X6","~","X6lag",0.111382424217958,0.111453470215233,0.0309802873761943,3.59756088966676,0.000321215313727308,"group"
"BOLD3TRfilt_05","X7","~","X7lag",0.367951188251218,0.366296269834507,0.0341826003713706,10.7158690636449,0,"group"
"BOLD3TRfilt_05","X8","~","X8lag",0.101592920531994,0.102485916810718,0.0282283974658945,3.63059635016622,0.000282767120102445,"group"
"BOLD3TRfilt_05","X9","~","X9lag",-0.0980428703574668,-0.0988133309668662,0.0540502936924832,-1.82817380288552,0.067523471362809,"group"
"BOLD3TRfilt_05","X10","~","X10lag",0.389785121867185,0.386486606719651,0.0330056501327225,11.7097104636785,0,"group"
"BOLD3TRfilt_05","X8","~","X9",0.678860060551698,0.774543795818669,0.0195807476139294,39.5563954497667,0,"group"
"BOLD3TRfilt_05","X6","~","X10",0.822558491276131,0.716689128797652,0.0240749286941558,29.7691070201022,0,"group"
"BOLD3TRfilt_05","X3","~","X2",0.535835130074433,0.567478073773338,0.0343674659946271,16.5120720236417,0,"group"
"BOLD3TRfilt_05","X5","~","X4",0.496787552324337,0.59801769522203,0.0251537487780784,23.7744958216011,0,"group"
"BOLD3TRfilt_05","X9","~","X6",0.76975994792275,0.63895940531311,0.0270465716134088,23.6244140087735,0,"group"
"BOLD3TRfilt_05","X2","~","X9",-0.0413123918086337,-0.0595250116974132,0.0672063959735651,-0.88570456479807,0.375776747865642,"group"
"BOLD3TRfilt_05","X4","~","X6",0.299188406153148,0.314943106451455,0.0476065290102155,6.61554440114452,3.70186103992864e-11,"group"
"BOLD3TRfilt_05","X7","~","X4",0.26330514687916,0.319945001819078,0.038290842926592,8.35565313702939,0,"group"
"BOLD3TRfilt_05","X1","~","X8",0.292617100053533,0.368378509032665,0.0387170010567832,9.51464470330214,0,"group"
"BOLD3TRfilt_05","X10","~","X7",0.404677751094903,0.363113146378873,0.0356592202437537,10.1828683828968,0,"group"
"BOLD3TRfilt_05","X4","~","X2",-0.492934250190583,-0.433849633239191,0.0907125062134337,-4.78268820198181,1.7296631438235e-06,"group"
"BOLD3TRfilt_05","X3","~","X7",0.20709991880487,0.2050839200624,0.0316635717632038,6.47696733634857,9.35844735039382e-11,"group"
"BOLD3TRfilt_05","X2","~","X8",0.308573746276818,0.389683845289014,0.0490694169796898,7.94148105428494,1.99840144432528e-15,"group"
"BOLD3TRfilt_05","X4","~","X9",0.38267962157618,0.48529378049874,0.0570492712152591,8.50657283013524,0,"ind"
"BOLD3TRfilt_05","X2","~","X4",0.387441886011108,0.4402063778351,0.0619924062863658,7.10097259012055,1.23878685087675e-12,"ind"
"BOLD3TRfilt_05","X4","~","X3",0.343990815191939,0.285876978734854,0.0548656223360783,5.21049368553081,1.88338791007325e-07,"ind"
"BOLD3TRfilt_05","X9","~","X8lag",0.305984203323321,0.270541585245584,0.0534281059920632,5.06365666950225,4.11290078439208e-07,"ind"
"BOLD3TRfilt_06","X1","~","X1lag",0.267471066510558,0.266856968700432,0.039992184438783,6.67272799536409,2.51092480141324e-11,"group"
"BOLD3TRfilt_06","X2","~","X2lag",0.325784267427061,0.323550838292925,0.0323062609661772,10.0151125081192,0,"group"
"BOLD3TRfilt_06","X3","~","X3lag",0.285752841290153,0.284741055426923,0.0315097622839727,9.03659801875926,0,"group"
"BOLD3TRfilt_06","X4","~","X4lag",0.240449871787051,0.241191761922995,0.0345022201220017,6.9906157073408,2.73692180030594e-12,"group"
"BOLD3TRfilt_06","X5","~","X5lag",0.317562097064307,0.319303148586804,0.0301978658063863,10.5736991691405,0,"group"
"BOLD3TRfilt_06","X6","~","X6lag",-0.00515778628908585,-0.00520527223069186,0.0447546953237832,-0.116306729227709,0.907409452656619,"group"
"BOLD3TRfilt_06","X7","~","X7lag",0.364155061657238,0.36146600443236,0.0343853248577798,10.5122172300948,0,"group"
"BOLD3TRfilt_06","X8","~","X8lag",0.362252547808055,0.361819406898272,0.0250112541879987,14.4662640337279,0,"group"
"BOLD3TRfilt_06","X9","~","X9lag",0.172075898131105,0.173146344123527,0.0378820652643107,4.57066801705374,4.86171947766678e-06,"group"
"BOLD3TRfilt_06","X10","~","X10lag",0.248119159363051,0.249227937327637,0.0384015994115679,6.4900405490028,8.58133564207719e-11,"group"
"BOLD3TRfilt_06","X8","~","X9",0.594641084520265,0.673650483685883,0.0208556921734552,32.300557472904,0,"group"
"BOLD3TRfilt_06","X6","~","X10",0.651857235196077,0.510776003782829,0.0338356184717972,15.0958081114602,0,"group"
"BOLD3TRfilt_06","X3","~","X2",0.462416598220537,0.453314173799752,0.0323683897698394,14.0048416687736,0,"group"
"BOLD3TRfilt_06","X5","~","X4",0.414198716233373,0.412380669653058,0.0356180664925233,11.5778510812658,0,"group"
"BOLD3TRfilt_06","X9","~","X6",0.599445741145471,0.533100581245077,0.032803619005482,16.251273408461,0,"group"
"BOLD3TRfilt_06","X2","~","X9",0.184582333084927,0.248855871454968,0.0483231491015119,5.1498272790997,2.60726447542936e-07,"group"
"BOLD3TRfilt_06","X4","~","X6",0.338864457280145,0.385295738841601,0.0372792022506777,10.3354072936096,0,"group"
"BOLD3TRfilt_06","X7","~","X4",0.326213822129474,0.329946056347889,0.0367600836450897,8.97566119635208,0,"group"
"BOLD3TRfilt_06","X1","~","X8",0.214934595038769,0.283487473760259,0.0397811496166598,7.12617600275531,1.03206332369155e-12,"group"
"BOLD3TRfilt_06","X10","~","X7",0.347161709609824,0.385252133689115,0.0381870068910502,10.0885658514233,0,"group"
"BOLD3TRfilt_06","X4","~","X2",0.218792582655502,0.207483585276424,0.042041263559921,4.93523666292045,8.00536274603303e-07,"group"
"BOLD3TRfilt_06","X3","~","X7",0.234109373240489,0.2392725918185,0.0329501668709883,7.26165038117524,3.82360809680904e-13,"group"
"BOLD3TRfilt_06","X2","~","X8",0.192379766669994,0.228948309084549,0.0504082752404129,4.54187944325852,5.5754923797835e-06,"group"
"BOLD3TRfilt_06","X5","~","X6",0.241062874323029,0.272890280996071,0.0346623672240019,7.87281143358003,3.5527136788005e-15,"ind"
"BOLD3TRfilt_06","X2","~","X7",0.192985615891974,0.201202423718765,0.0336921282879925,5.97179323309391,2.34659824904782e-09,"ind"
"BOLD3TRfilt_06","X6","~","X9lag",0.205410947819877,0.232411487697886,0.0440641256615237,5.27439235906194,1.33196668361535e-07,"ind"
"BOLD3TRfilt_07","X1","~","X1lag",0.25063552459876,0.25237261927736,0.038696485952394,6.5218485106849,6.94462265471429e-11,"group"
"BOLD3TRfilt_07","X2","~","X2lag",0.0940153468215143,0.0946388757415975,0.0365508268624406,2.58924035009582,0.00961879317203729,"group"
"BOLD3TRfilt_07","X3","~","X3lag",0.245675944466876,0.252197637642034,0.0296518919369125,8.50527980402096,0,"group"
"BOLD3TRfilt_07","X4","~","X4lag",0.254168856801302,0.256739616151559,0.0351058675080632,7.31329644802513,2.60680366181987e-13,"group"
"BOLD3TRfilt_07","X5","~","X5lag",0.233580467773795,0.235090319081945,0.0319148849327626,7.36616533561775,1.756372824957e-13,"group"
"BOLD3TRfilt_07","X6","~","X6lag",0.238272754907961,0.237058218346221,0.0313522707745716,7.56111798251271,3.99680288865056e-14,"group"
"BOLD3TRfilt_07","X7","~","X7lag",0.425797213973116,0.421035015851921,0.0345533026831081,12.1850874781284,0,"group"
"BOLD3TRfilt_07","X8","~","X8lag",0.168095559760927,0.169839920786546,0.0335046412004328,5.0691460854788,3.99604440204371e-07,"group"
"BOLD3TRfilt_07","X9","~","X9lag",0.147570535387131,0.14700438287611,0.0344494959159387,4.2672433650356,1.97903230885199e-05,"group"
"BOLD3TRfilt_07","X10","~","X10lag",0.29889072980758,0.299401866911109,0.0359481770535509,8.3287079193223,0,"group"
"BOLD3TRfilt_07","X8","~","X9",0.603448576096404,0.652999382128741,0.0266575717745146,24.4958313402358,0,"group"
"BOLD3TRfilt_07","X6","~","X10",0.413812509997739,0.363461760174353,0.0351875332852448,10.329276486305,0,"group"
"BOLD3TRfilt_07","X3","~","X2",0.445703208140624,0.627195697417702,0.0246188566114069,25.476231789217,0,"group"
"BOLD3TRfilt_07","X5","~","X4",0.507155465918877,0.577246308103899,0.0298212368549324,19.3568868693125,0,"group"
"BOLD3TRfilt_07","X9","~","X6",0.658143399105885,0.596275882874749,0.0296257773580346,20.1269278327658,0,"group"
"BOLD3TRfilt_07","X2","~","X9",0.412213509611677,0.348004838667092,0.0490546790320921,7.09422313087449,1.30073729565083e-12,"group"
"BOLD3TRfilt_07","X4","~","X6",0.223514017532312,0.195396233172314,0.0474615213465756,4.11693994689895,3.83936061609802e-05,"group"
"BOLD3TRfilt_07","X7","~","X4",0.171463635623664,0.246288680837057,0.0367766281266205,6.69688042060558,2.12916351216563e-11,"group"
"BOLD3TRfilt_07","X1","~","X8",0.338762581485191,0.411799447830962,0.0362323033745647,11.3655332252502,0,"group"
"BOLD3TRfilt_07","X10","~","X7",0.145489077266295,0.131914165006562,0.0383573405427206,3.43908527390324,0.000583683346317754,"group"
"BOLD3TRfilt_07","X4","~","X2",0.337725482654438,0.385998376166447,0.0374847909456654,10.2974664238079,0,"group"
"BOLD3TRfilt_07","X3","~","X7",0.206191115674637,0.176739323222015,0.0303575426343141,5.82192456586525,5.81738057725545e-09,"group"
"BOLD3TRfilt_07","X2","~","X8",0.36199252686451,0.282416562658791,0.0478821748519979,5.89815653803802,3.67585162308615e-09,"group"
"BOLD3TRfilt_07","X10","~","X5",0.307994965137648,0.352417147347358,0.0369111804932868,9.54770729729043,0,"ind"
"BOLD3TRfilt_07","X6","~","X5",0.285996657040124,0.287428270001158,0.0373310612932287,7.69944009208475,1.37667655053519e-14,"ind"
"BOLD3TRfilt_08","X1","~","X1lag",0.44692416184982,0.444067350330797,0.0321496050864412,13.8125289295724,0,"group"
"BOLD3TRfilt_08","X2","~","X2lag",0.121518094036215,0.121178410789447,0.044596147959451,2.7172394104448,0.00658289709983007,"group"
"BOLD3TRfilt_08","X3","~","X3lag",-0.111978292969645,-0.112943415724597,0.0377832202690718,-2.98924800269207,0.00279665032422627,"group"
"BOLD3TRfilt_08","X4","~","X4lag",0.0821942447799319,0.0824587127680184,0.0327868279239712,2.51499513643804,0.0119034025861788,"group"
"BOLD3TRfilt_08","X5","~","X5lag",0.151130332805445,0.15396920429841,0.0318623499600764,4.8323241848556,1.34948271557356e-06,"group"
"BOLD3TRfilt_08","X6","~","X6lag",0.010344014704863,0.0104586209640306,0.0385558228387484,0.27125918198586,0.7861916979261,"group"
"BOLD3TRfilt_08","X7","~","X7lag",0.29323227538825,0.291209240226564,0.0315878878405287,9.21901589928179,0,"group"
"BOLD3TRfilt_08","X8","~","X8lag",0.0228496835181553,0.022963982296885,0.0360411427093942,0.637160216645945,0.524020488441139,"group"
"BOLD3TRfilt_08","X9","~","X9lag",0.0188659227461299,0.0190206507623782,0.0440569390027821,0.431728830756424,0.66593851063113,"group"
"BOLD3TRfilt_08","X10","~","X10lag",0.223255219275445,0.224359004020784,0.043332015655077,5.1776729198725,2.24670671622462e-07,"group"
"BOLD3TRfilt_08","X8","~","X9",0.58669968294071,0.668590234815727,0.0288077456014978,23.2086968575898,0,"group"
"BOLD3TRfilt_08","X6","~","X10",0.44394126294789,0.435930129340023,0.0316151314562257,13.7886546492337,0,"group"
"BOLD3TRfilt_08","X3","~","X2",0.867065559760305,0.73013368089609,0.0304651977205562,23.9661559919382,0,"group"
"BOLD3TRfilt_08","X5","~","X4",0.52771534978701,0.591090661603627,0.0327677304461296,18.0388038340154,0,"group"
"BOLD3TRfilt_08","X9","~","X6",0.566461778804385,0.549174775202273,0.0307523592371512,17.8579721629561,0,"group"
"BOLD3TRfilt_08","X2","~","X9",0.165521947763457,0.198459862898851,0.0482960625565984,4.10923484013369,3.96972231142545e-05,"group"
"BOLD3TRfilt_08","X4","~","X6",0.339084170342209,0.351819499645914,0.0367047356682308,9.58512554962834,0,"group"
"BOLD3TRfilt_08","X7","~","X4",0.441831944047998,0.526954455089018,0.0295106736296026,17.8564021175179,0,"group"
"BOLD3TRfilt_08","X1","~","X8",0.18198783306664,0.227430500763906,0.0399991757875973,5.68587967841143,1.30141002419037e-08,"group"
"BOLD3TRfilt_08","X10","~","X7",0.6029947137723,0.496242289825505,0.039478961549236,12.5697908544686,0,"group"
"BOLD3TRfilt_08","X4","~","X2",0.457631232200748,0.408480170916563,0.0362188652465304,11.2781051569719,0,"group"
"BOLD3TRfilt_08","X3","~","X7",0.356574583129411,0.282052230228299,0.0328053967189782,8.59773873928275,0,"group"
"BOLD3TRfilt_08","X2","~","X8",0.241017973858984,0.253584295618353,0.0432844664843615,5.85855195211824,4.6692054667119e-09,"group"
"BOLD3TRfilt_08","X6","~","X10lag",0.340231203374004,0.335743332755185,0.0393493547255678,8.53237200703144,0,"ind"
"BOLD3TRfilt_08","X2","~","X3lag",0.281774214660896,0.337503185771375,0.0455281393593511,7.41306784157113,1.23456800338317e-13,"ind"
