"file","lhs","op","rhs","beta","beta.std","se","z","pval","level"
"BOLDfslfilter_03","X9","~","X9lag",0.512324885264432,0.525149528987094,0.0304626128724885,17.2391492215485,0,"group"
"BOLDfslfilter_03","X10","~","X10lag",0.661760392525118,0.668781389721617,0.0259469378969697,25.7749639813847,0,"group"
"BOLDfslfilter_03","X3","~","X2",0.471699538248491,0.490308155297612,0.0306359405897679,16.0043447617003,0,"group"
"BOLDfslfilter_03","X6","~","X10",0.452882493918943,0.453188586556633,0.036470621743992,12.426127246687,0,"group"
"BOLDfslfilter_03","X8","~","X9",0.394438052364076,0.460511334683254,0.0297702768301606,15.4688294405346,0,"group"
"BOLDfslfilter_03","X5","~","X4",0.233910640695589,0.273517437828882,0.041161931975446,6.64491253695385,3.03397307277464e-11,"group"
"BOLDfslfilter_03","X9","~","X6",0.484767263307506,0.411060643597807,0.0315788782137624,13.0169488863813,0,"group"
"BOLDfslfilter_03","X2","~","X8",0.262233007218654,0.251375365103166,0.0329775354024001,7.62262437249544,2.48689957516035e-14,"group"
"BOLDfslfilter_03","X4","~","X6",0.111560371742314,0.0931702497067064,0.0345947710687679,2.69318879207212,0.00707721816472562,"group"
"BOLDfslfilter_03","X7","~","X10",0.110618962117515,0.148195981069018,0.0358437618974538,4.13449853542144,3.55730522052511e-05,"group"
"BOLDfslfilter_03","X1","~","X6",0.131973980605737,0.15405583960454,0.0314382117822331,4.90027361198712,9.5703278968351e-07,"group"
"BOLDfslfilter_03","X10","~","X2",0.166623823157233,0.175458403517011,0.0319000745580854,5.50025057770717,3.79251887672183e-08,"group"
"BOLDfslfilter_03","X7","~","X3",0.123099337824745,0.167069039613817,0.0368635787022162,4.53208954462615,5.84030814665404e-06,"group"
"BOLDfslfilter_03","X4","~","X5lag",0.311225378940693,0.26746966495626,0.0330576977324831,8.09099493620936,6.66133814775094e-16,"ind"
"BOLDfslfilter_03","X4","~","X9",0.233791786692395,0.230262885521321,0.0332136056416379,6.93278796664743,4.12625489332186e-12,"ind"
"BOLDfslfilter_04","X1","~","X1lag",0.674275106538696,0.674101504174608,0.0252471675219238,26.7000844189449,0,"group"
"BOLDfslfilter_04","X2","~","X2lag",0.556628003273502,0.561658971013286,0.0312823079477863,17.9545247093264,0,"group"
"BOLDfslfilter_04","X3","~","X3lag",0.535425651936287,0.537595021447522,0.0277567548161477,19.3680790498885,0,"group"
"BOLDfslfilter_04","X4","~","X4lag",0.55268230116003,0.558369919722586,0.0305753319285284,18.2621049226157,0,"group"
"BOLDfslfilter_04","X5","~","X5lag",0.612416955182295,0.608677944771109,0.0258392678445979,23.5563154665144,0,"group"
"BOLDfslfilter_04","X6","~","X6lag",0.422240535126568,0.423678349593699,0.035753824072258,11.8498750997222,0,"group"
"BOLDfslfilter_04","X7","~","X7lag",0.583172403058792,0.592410261453956,0.0326486479784223,18.1450166587445,0,"group"
"BOLDfslfilter_04","X8","~","X8lag",0.500489338351891,0.510550044044122,0.0355198269629385,14.3736636041845,0,"group"
"BOLDfslfilter_04","X9","~","X9lag",0.669110383845757,0.678020333790916,0.0252913299455292,26.8084096507061,0,"group"
"BOLDfslfilter_04","X10","~","X10lag",0.448560127257663,0.444809002791531,0.0409047319314661,10.8742676406433,0,"group"
"BOLDfslfilter_04","X3","~","X2",0.353302014344474,0.399720954241048,0.0292328013145116,13.6737136458633,0,"group"
"BOLDfslfilter_04","X6","~","X10",0.472838161189858,0.447114916536974,0.0357294642190831,12.5138992791885,0,"group"
"BOLDfslfilter_04","X8","~","X9",0.284698490495307,0.369824556223143,0.0370422137811477,9.98386755198098,0,"group"
"BOLDfslfilter_04","X5","~","X4",0.218737462753325,0.296718887421687,0.0294000094536127,10.0924759187527,0,"group"
"BOLDfslfilter_04","X9","~","X6",0.270227087689628,0.245249358133927,0.0308092395292683,7.96025354345226,1.77635683940025e-15,"group"
"BOLDfslfilter_04","X2","~","X8",0.186277896193794,0.149819907902927,0.0321948530669611,4.6535360043831,3.26290597429946e-06,"group"
"BOLDfslfilter_04","X4","~","X6",0.226034172717168,0.190886146898496,0.0346941007772326,5.50197706878633,3.75555810894213e-08,"group"
"BOLDfslfilter_04","X7","~","X10",0.0937063037253138,0.100233234603096,0.0364452706530658,2.75023982006467,0.00595516627060144,"group"
"BOLDfslfilter_04","X1","~","X6",0.0972689696237964,0.122852096007546,0.0331082289627271,3.71062119166361,0.000206751287988194,"group"
"BOLDfslfilter_04","X10","~","X2",0.119987815782518,0.133823605987561,0.0301323686645496,4.44119104864806,8.94623222835733e-06,"group"
"BOLDfslfilter_04","X7","~","X3",0.143162711707739,0.150958521178683,0.0352573602968967,4.28161722566535,1.85539937898049e-05,"group"
"BOLDfslfilter_04","X4","~","X7",0.27899489110209,0.208286086849898,0.030712182865433,6.78187179864464,1.18629550627247e-11,"ind"
"BOLDfslfilter_04","X2","~","X4",0.196421129909729,0.22053913969253,0.0318517113428868,6.92393376664772,4.39270841923189e-12,"ind"
"BOLDfslfilter_04","X10","~","X6lag",0.287981163622236,0.305586237572788,0.0438684213349302,6.96597297722829,3.26139115713886e-12,"ind"
"BOLDfslfilter_05","X1","~","X1lag",0.624438199933682,0.628807752252098,0.0272746910322798,23.0546242121643,0,"group"
"BOLDfslfilter_05","X2","~","X2lag",0.578350700035338,0.579849075188584,0.0289450471922435,20.0327562548928,0,"group"
"BOLDfslfilter_05","X3","~","X3lag",0.513277115397559,0.52130522750542,0.0294423296734883,17.705977525781,0,"group"
"BOLDfslfilter_05","X4","~","X4lag",0.457626487702261,0.457684271018445,0.0341992603834345,13.3828704447696,0,"group"
"BOLDfslfilter_05","X5","~","X5lag",0.574227444815668,0.574941284483302,0.0349917524855083,16.4307656417441,0,"group"
"BOLDfslfilter_05","X6","~","X6lag",0.442620408691512,0.455207006895753,0.0356933663062623,12.7532663349797,0,"group"
"BOLDfslfilter_05","X7","~","X7lag",0.637053818802694,0.638185397134536,0.0255665492198844,24.9617338517545,0,"group"
"BOLDfslfilter_05","X8","~","X8lag",0.635427963435156,0.636651693411985,0.0454209800520058,14.0166877219082,0,"group"
"BOLDfslfilter_05","X9","~","X9lag",0.502325683012804,0.50637211923453,0.0320582091207671,15.7953963469065,0,"group"
"BOLDfslfilter_05","X10","~","X10lag",0.661767302164213,0.664021170521771,0.0245163226894247,27.0848601127362,0,"group"
"BOLDfslfilter_05","X3","~","X2",0.468866754576712,0.407767130530338,0.030947883348557,13.1759295438003,0,"group"
"BOLDfslfilter_05","X6","~","X10",0.416107591780598,0.4217814664225,0.0361382715665736,11.6713237279624,0,"group"
"BOLDfslfilter_05","X8","~","X9",0.171570429569947,0.17755937222618,0.05698304916969,3.11600335210959,0.00183320188563951,"group"
"BOLDfslfilter_05","X5","~","X4",0.256910549100049,0.241909602121988,0.0382343633208636,6.32702054149241,2.49940068641763e-10,"group"
"BOLDfslfilter_05","X9","~","X6",0.144035453939441,0.0941976841174004,0.0235272424664821,4.0037707033282,6.23407910544937e-05,"group"
"BOLDfslfilter_05","X2","~","X8",0.188305237956713,0.275046354547628,0.0328737109861581,8.36675709242075,0,"group"
"BOLDfslfilter_05","X4","~","X6",0.184557792194985,0.187427874127691,0.0293613025801502,6.3834999695961,1.73085545895901e-10,"group"
"BOLDfslfilter_05","X7","~","X10",0.118679785707688,0.113045656487989,0.0315091967675534,3.58770353055771,0.00033360330215837,"group"
"BOLDfslfilter_05","X1","~","X6",0.148289472941372,0.158814468435545,0.03343636800636,4.74975237757093,2.03665878828474e-06,"group"
"BOLDfslfilter_05","X10","~","X2",0.183723154639182,0.18334394263539,0.0313586013388282,5.84668750542691,5.01458252699649e-09,"group"
"BOLDfslfilter_05","X7","~","X3",0.160077180993499,0.174963094568504,0.0310328359450153,5.63799888861295,1.72037619705634e-08,"group"
"BOLDfslfilter_05","X9","~","X8",0.408950158244022,0.395156580263464,0.0407184256111422,9.70461343562688,0,"ind"
"BOLDfslfilter_05","X4","~","X5lag",0.291669618698977,0.31014127897354,0.0358440376304707,8.65252073917845,0,"ind"
"BOLDfslfilter_06","X1","~","X1lag",0.63634008293462,0.635058825606917,0.0268305814636337,23.6692159082604,0,"group"
"BOLDfslfilter_06","X2","~","X2lag",0.733101962016154,0.732528802844736,0.0337850576393609,21.6820350186797,0,"group"
"BOLDfslfilter_06","X3","~","X3lag",0.660993282921397,0.647376944580302,0.0217316688279524,29.7895642394299,0,"group"
"BOLDfslfilter_06","X4","~","X4lag",0.571322561840631,0.559743198819599,0.0265801369274171,21.0587026074433,0,"group"
"BOLDfslfilter_06","X5","~","X5lag",0.497980447402609,0.501265635026179,0.0332537617610233,15.073952794529,0,"group"
"BOLDfslfilter_06","X6","~","X6lag",0.437242192371619,0.424178340298968,0.0227788284779519,18.6216047374666,0,"group"
"BOLDfslfilter_06","X7","~","X7lag",0.540718757906042,0.546408689675529,0.034160497838779,15.9953374290478,0,"group"
"BOLDfslfilter_06","X8","~","X8lag",0.39217760584503,0.392193583441831,0.0364429274336872,10.7618572672429,0,"group"
"BOLDfslfilter_06","X9","~","X9lag",0.591752176363231,0.582478989378861,0.0262667817659509,22.1754988703609,0,"group"
"BOLDfslfilter_06","X10","~","X10lag",0.595501846651692,0.590436550067457,0.0246789674958974,23.9246860779573,0,"group"
"BOLDfslfilter_06","X3","~","X2",0.209620534672019,0.338377372378603,0.0250253643490524,13.5213764586574,0,"group"
"BOLDfslfilter_06","X6","~","X10",0.598865230622819,0.572287544145365,0.0218542135650034,26.186599780548,0,"group"
"BOLDfslfilter_06","X8","~","X9",0.340665918569079,0.334181983865148,0.0398973681473549,8.37604081128602,0,"group"
"BOLDfslfilter_06","X5","~","X4",0.414459780565031,0.420096227352515,0.034339166132021,12.2337340906126,0,"group"
"BOLDfslfilter_06","X9","~","X6",0.0909095045396469,0.126682565576314,0.0343438922470196,3.68864905192299,0.000225447938261292,"group"
"BOLDfslfilter_06","X2","~","X8",0.0658490832814308,0.0418045790934732,0.0447621463235706,0.933927046109045,0.350341526408407,"group"
"BOLDfslfilter_06","X4","~","X6",0.139879256299306,0.179934396275885,0.0305635425541861,5.88722318287807,3.92738197518838e-09,"group"
"BOLDfslfilter_06","X7","~","X10",0.212113967770109,0.267506048471673,0.0337399437280296,7.92846753474108,2.22044604925031e-15,"group"
"BOLDfslfilter_06","X1","~","X6",0.0933513933708985,0.173894038998959,0.0337523312587161,5.15206009522831,2.57640441647666e-07,"group"
"BOLDfslfilter_06","X10","~","X2",0.307191542725105,0.37041454697699,0.0270815317233595,13.6777546691528,0,"group"
"BOLDfslfilter_06","X7","~","X3",0.133061296828694,0.125350877879522,0.0383381130327227,3.26961522004307,0.00107693867826431,"group"
"BOLDfslfilter_06","X4","~","X7",0.261807609263497,0.255190203034444,0.0271858253420585,9.38688451881012,0,"ind"
"BOLDfslfilter_06","X9","~","X2",0.172521748136225,0.27702271595414,0.0309278766037792,8.95705578184727,0,"ind"
"BOLDfslfilter_06","X8","~","X2",0.1578316736776,0.248610828043632,0.034420579249159,7.22273806736435,5.09592368302947e-13,"ind"
"BOLDfslfilter_07","X1","~","X1lag",0.65442022312522,0.656895624430993,0.0258363344787355,25.4252639812992,0,"group"
"BOLDfslfilter_07","X2","~","X2lag",0.626696439221701,0.634198910595684,0.0263974345026163,24.0250207092219,0,"group"
"BOLDfslfilter_07","X3","~","X3lag",0.481113525971736,0.484634788249247,0.028120081358051,17.2344731894061,0,"group"
"BOLDfslfilter_07","X4","~","X4lag",0.676159596466042,0.686171527028348,0.0241450115298372,28.4187699053451,0,"group"
"BOLDfslfilter_07","X5","~","X5lag",0.535933340693619,0.538576724446732,0.0282366417134599,19.0736819878266,0,"group"
"BOLDfslfilter_07","X6","~","X6lag",0.528246983203896,0.537499768075993,0.0328275337839253,16.3734434518865,0,"group"
"BOLDfslfilter_07","X7","~","X7lag",0.525281760317865,0.531506342814266,0.0294187837561073,18.0669040304539,0,"group"
"BOLDfslfilter_07","X8","~","X8lag",0.620069567234316,0.637215095588836,0.0322384370146187,19.7656944503819,0,"group"
"BOLDfslfilter_07","X9","~","X9lag",0.540523441912968,0.555247798644063,0.0322657367933006,17.2085888569993,0,"group"
"BOLDfslfilter_07","X10","~","X10lag",0.609482094296661,0.606950737755641,0.0268318764165306,22.6205103338099,0,"group"
"BOLDfslfilter_07","X3","~","X2",0.427206049551373,0.469058976010256,0.0281945478004477,16.6365135319818,0,"group"
"BOLDfslfilter_07","X6","~","X10",0.383828827675275,0.33448639458532,0.0356407140312696,9.38495211661182,0,"group"
"BOLDfslfilter_07","X8","~","X9",0.255950616544472,0.189980236355946,0.0385655918643565,4.92615897155547,8.38617777221273e-07,"group"
"BOLDfslfilter_07","X5","~","X4",0.366402254966817,0.394787477027569,0.0295471302852499,13.3612798676645,0,"group"
"BOLDfslfilter_07","X9","~","X6",0.273852602680352,0.291734295801396,0.0356426473603045,8.18497831691097,2.22044604925031e-16,"group"
"BOLDfslfilter_07","X2","~","X8",0.235988293911631,0.254160268757689,0.0308328326637914,8.24316959551245,2.22044604925031e-16,"group"
"BOLDfslfilter_07","X4","~","X6",0.273058772941738,0.24024445108653,0.0296382638688427,8.10588812319361,4.44089209850063e-16,"group"
"BOLDfslfilter_07","X7","~","X10",0.167550701882095,0.1485323011752,0.0319274082599406,4.65218786209977,3.28431657670158e-06,"group"
"BOLDfslfilter_07","X1","~","X6",0.14630507594855,0.1393388287039,0.0328038355658883,4.2476383111978,2.16035794273761e-05,"group"
"BOLDfslfilter_07","X10","~","X2",0.171970691407153,0.231725331001523,0.031705010793741,7.30879205526935,2.69562150378988e-13,"group"
"BOLDfslfilter_07","X7","~","X3",0.279982814739938,0.30460361280752,0.0312913499884567,9.73443500903244,0,"group"
"BOLDfslfilter_08","X1","~","X1lag",0.67642722327874,0.674904032396334,0.0239690728251972,28.1572857372626,0,"group"
"BOLDfslfilter_08","X2","~","X2lag",0.623799235658263,0.628947591760495,0.0288273105782207,21.8177686070954,0,"group"
"BOLDfslfilter_08","X3","~","X3lag",0.434845304686088,0.441805516524695,0.0320841633430756,13.7702053128353,0,"group"
"BOLDfslfilter_08","X4","~","X4lag",0.633579060839528,0.638788605911899,0.0289927365685865,22.032711689728,0,"group"
"BOLDfslfilter_08","X5","~","X5lag",0.643126614853722,0.635171551509247,0.0244177161354034,26.0127338685991,0,"group"
"BOLDfslfilter_08","X6","~","X6lag",0.501156893688293,0.508349105755671,0.0306345466299672,16.5939816866229,0,"group"
"BOLDfslfilter_08","X7","~","X7lag",0.654196543581062,0.647654010292671,0.023614435792482,27.4261903178251,0,"group"
"BOLDfslfilter_08","X8","~","X8lag",0.476100857395182,0.487578592943013,0.031399646621164,15.5281554224364,0,"group"
"BOLDfslfilter_08","X9","~","X9lag",0.667191125830529,0.671184673781785,0.0252490440558091,26.5825776333645,0,"group"
"BOLDfslfilter_08","X10","~","X10lag",0.732172144248966,0.736546703317734,0.0217866083922208,33.8073136514782,0,"group"
"BOLDfslfilter_08","X3","~","X2",0.407897264550906,0.47263621617279,0.0316097822314658,14.9522136126046,0,"group"
"BOLDfslfilter_08","X6","~","X10",0.328282597590523,0.424296240290639,0.0314619198120057,13.4860251003732,0,"group"
"BOLDfslfilter_08","X8","~","X9",0.55918073052596,0.467532376780556,0.0315692369901471,14.8097458588079,0,"group"
"BOLDfslfilter_08","X5","~","X4",0.210695262633365,0.271939079887268,0.0289095513857569,9.40654790033325,0,"group"
"BOLDfslfilter_08","X9","~","X6",0.223802677120731,0.209844592757611,0.0308456450715091,6.8030541190217,1.02424735359818e-11,"group"
"BOLDfslfilter_08","X2","~","X8",0.158674608749458,0.190609131496079,0.033894190364279,5.62365200193605,1.86962101356158e-08,"group"
"BOLDfslfilter_08","X4","~","X6",0.196484592705649,0.194321702948914,0.0344261536366236,5.64459524000347,1.65570306354113e-08,"group"
"BOLDfslfilter_08","X7","~","X10",0.119872593233749,0.192841426556532,0.0310319983187959,6.21427677893786,5.15615772300748e-10,"group"
"BOLDfslfilter_08","X1","~","X6",0.119667753276019,0.143711287960322,0.0312401846966084,4.60020609212095,4.22073148631519e-06,"group"
"BOLDfslfilter_08","X10","~","X2",0.161572547000517,0.132744942193253,0.0297557141769113,4.46115799486523,8.15179609348071e-06,"group"
"BOLDfslfilter_08","X7","~","X3",0.100976177339788,0.115179070145211,0.0314777385190034,3.65906432813387,0.000253137798109204,"group"
"BOLDfslfilter_09","X1","~","X1lag",0.696225825817414,0.695321356472631,0.0226069455555972,30.7569792992436,0,"group"
"BOLDfslfilter_09","X2","~","X2lag",0.548754392920168,0.551878948116176,0.0314275242401439,17.5603698178437,0,"group"
"BOLDfslfilter_09","X3","~","X3lag",0.505259137379859,0.507088124346225,0.0289465653003295,17.5180757746223,0,"group"
"BOLDfslfilter_09","X4","~","X4lag",0.711130933242377,0.707808138539529,0.0206182684164217,34.3291747029438,0,"group"
"BOLDfslfilter_09","X5","~","X5lag",0.491312389139355,0.50041614282123,0.0372713148253162,13.4263077427397,0,"group"
"BOLDfslfilter_09","X6","~","X6lag",0.779887977648988,0.779862559531947,0.052918404078975,14.737076317874,0,"group"
"BOLDfslfilter_09","X7","~","X7lag",0.5935226492161,0.598957427611044,0.0303458159906188,19.7377268680535,0,"group"
"BOLDfslfilter_09","X8","~","X8lag",0.523852797919437,0.513766882452151,0.0239317754467525,21.467980242221,0,"group"
"BOLDfslfilter_09","X9","~","X9lag",0.534508819111955,0.53594778739334,0.0277185498002961,19.3353473127088,0,"group"
"BOLDfslfilter_09","X10","~","X10lag",0.49050016574194,0.493087280137599,0.03098801849664,15.912191358446,0,"group"
"BOLDfslfilter_09","X3","~","X2",0.323652727305891,0.403244064587147,0.0301355404739898,13.3810131905611,0,"group"
"BOLDfslfilter_09","X6","~","X10",-0.109106386403279,-0.0757211165495336,0.0706897143527223,-1.0711758739285,0.28409035744239,"group"
"BOLDfslfilter_09","X8","~","X9",0.428605969873101,0.471111220041875,0.0243129472395722,19.3769687977229,0,"group"
"BOLDfslfilter_09","X5","~","X4",0.35753124611493,0.366159226319701,0.0390621881591771,9.37375102561113,0,"group"
"BOLDfslfilter_09","X9","~","X6",0.397953529423421,0.408099492142941,0.0292172666773321,13.9677505308722,0,"group"
"BOLDfslfilter_09","X2","~","X8",0.00962040548833203,0.00929009445014845,0.042828754327831,0.216912553165515,0.828276494494881,"group"
"BOLDfslfilter_09","X4","~","X6",0.210689488912067,0.250660610421479,0.0265239359995279,9.45035497091912,0,"group"
"BOLDfslfilter_09","X7","~","X10",0.135034603862102,0.132973387606288,0.0344598456234415,3.85879231901818,0.000113948716513379,"group"
"BOLDfslfilter_09","X1","~","X6",0.143129954089539,0.18829808857839,0.0297556801221324,6.32813929325491,2.48135068048327e-10,"group"
"BOLDfslfilter_09","X10","~","X2",-0.0100049877968434,-0.0132441487242369,0.0338238002672171,-0.391563000597349,0.69538113040584,"group"
"BOLDfslfilter_09","X7","~","X3",0.135433825036184,0.141698605295051,0.0348948944595318,4.06072600275037,4.89203562259455e-05,"group"
"BOLDfslfilter_09","X2","~","X9",0.334401586797978,0.354944387436058,0.0387242134405449,9.16595473219928,0,"ind"
"BOLDfslfilter_09","X10","~","X6",0.33153876800471,0.477713464591163,0.0502203832243918,9.51234207944355,0,"ind"
"BOLDfslfilter_10","X1","~","X1lag",0.643987044707697,0.645142245017774,0.0263937053947802,24.4430342526048,0,"group"
"BOLDfslfilter_10","X2","~","X2lag",0.677944372608409,0.684527008339913,0.0280527848921784,24.401392267146,0,"group"
"BOLDfslfilter_10","X3","~","X3lag",0.457111370336259,0.465016753001631,0.0310275758792861,14.9872086305032,0,"group"
"BOLDfslfilter_10","X4","~","X4lag",0.656363473764394,0.653391686266323,0.024605782751127,26.554395479916,0,"group"
"BOLDfslfilter_10","X5","~","X5lag",0.586838191339357,0.595135805057516,0.0312160304017475,19.0650700104456,0,"group"
"BOLDfslfilter_10","X6","~","X6lag",0.422330419271114,0.423936198170569,0.0355801759963261,11.9149550641442,0,"group"
"BOLDfslfilter_10","X7","~","X7lag",0.570252605314032,0.580660720046496,0.0315523335392931,18.4030990710523,0,"group"
"BOLDfslfilter_10","X8","~","X8lag",0.599904169069046,0.597568647635128,0.0244036057718148,24.4868997320591,0,"group"
"BOLDfslfilter_10","X9","~","X9lag",0.616015850424813,0.622701964795006,0.0274426603760936,22.6910203406324,0,"group"
"BOLDfslfilter_10","X10","~","X10lag",0.450172583166735,0.453493535348415,0.042619534003199,10.6405090049642,0,"group"
"BOLDfslfilter_10","X3","~","X2",0.533902710970045,0.479183739561671,0.0308028714693142,15.5564633004762,0,"group"
"BOLDfslfilter_10","X6","~","X10",0.564642769551519,0.474515391776617,0.0351750666836559,13.4901063882588,0,"group"
"BOLDfslfilter_10","X8","~","X9",0.276649719046437,0.357479591993905,0.0266787611084035,13.3994075115169,0,"group"
"BOLDfslfilter_10","X5","~","X4",0.244420805506862,0.263587589239578,0.035708103784874,7.38173023209468,1.56319401867222e-13,"group"
"BOLDfslfilter_10","X9","~","X6",0.308728810222422,0.299865525312931,0.0312398805288728,9.59880512461586,0,"group"
